23

0.0332640332640338, 0.1372141372141357, 0
0.28274428274428304, 0.5945945945945937, 0
0.28274428274428304, 0.6361746361746357, 0
0.38669438669438705, 0.8232848232848227, 0
0.46985446985447016, 1.0311850311850308, 0
0.5322245322245323, 1.3222453222453225, 0
0.4906444906444911, 1.4885654885654873, 0
0.407484407484408, 1.613305613305613, 0
0.303534303534304, 1.654885654885655, 0
0.24116424116424184, 1.592515592515592, 0
0.24116424116424184, 1.4469854469854468, 0
0.24116424116424184, 1.2806652806652807, 0
0.32432432432432495, 1.114345114345113, 0
0.407484407484408, 0.9896049896049903, 0
0.4906444906444911, 0.8440748440748437, 0
0.6777546777546782, 0.740124740124739, 0
0.8648648648648654, 0.7193347193347194, 0
1.0519750519750524, 0.8440748440748437, 0
1.1975051975051982, 1.0727650727650726, 0
1.3014553014553016, 1.197505197505197, 0
1.4054054054054057, 1.343035343035342, 0
1.4885654885654889, 1.4885654885654873, 0
1.8212058212058218, 1.841995841995842, 0
